iso2,location,zip_code,route, 
FR,PROVERVILLE,10200,,
FR,RAMERUPT,10240,,
FR,RHEGES,10170,,
FR,RIGNY LA NONNEUSE,10290,,
FR,LA RIVIERE DE CORPS,10440,,
FR,LA ROTHIERE,10500,,
FR,ROUILLY SACEY,10220,,
FR,ST FLAVY,10350,,
FR,ST GERMAIN,10120,,
FR,ST GERMAIN,10120,LEPINE,
FR,ST LEGER PRES TROYES,10800,,
FR,ST LYE,10180,,
FR,ST MARDS EN OTHE,10160,,
FR,ST MARTIN DE BOSSENAY,10100,,
FR,STE MAURE,10150,,
FR,ST OULPH,10170,,
FR,ST REMY SOUS BARBUISE,10700,,
FR,SALON,10700,,
FR,SEMOINE,10700,,
FR,THIEFFRAIN,10140,,
FR,TROUANS,10700,TROUAN LE GRAND,
FR,TROYES,10000,,
FR,VALLIERES,10210,,
FR,VERNONVILLIERS,10200,,
FR,VILLENEUVE AU CHEMIN,10130,,
FR,VILLE SOUS LA FERTE,10310,,
FR,VILLE SUR TERRE,10200,,
FR,VITRY LE CROISE,10110,,
FR,VIVIERS SUR ARTAUT,10110,,
FR,VOUE,10150,,
FR,VULAINES,10160,,
FR,AJAC,11300,,
FR,ALAIRAC,11290,,
FR,ANTUGNAC,11190,,
FR,ARZENS,11290,,
FR,AURIAC,11330,,
FR,AXAT,11140,,
FR,AZILLE,11700,,
FR,BAGNOLES,11600,,
FR,BARAIGNE,11410,,
FR,BELCASTEL ET BUC,11580,,
FR,BIZANET,11200,,
FR,BIZE MINERVOIS,11120,,
FR,BOURIEGE,11300,,
FR,BOURIGEOLE,11300,,
FR,LES BRUNELS,11400,,
FR,CABRESPINE,11160,,
FR,CAMBIEURE,11240,,
FR,CARCASSONNE,11000,,
FR,CARCASSONNE,11000,MONTREDON,
FR,CASCASTEL DES CORBIERES,11360,,
FR,LES CASSES,11320,,
FR,CASTELRENG,11300,,
FR,CAUNETTES EN VAL,11220,,
FR,CAZILHAC,11570,,
FR,LE CLAT,11140,,
FR,COUDONS,11500,,
FR,COUNOZOULS,11140,,
FR,CUXAC CABARDES,11390,,
FR,DOUZENS,11700,,
FR,DURBAN CORBIERES,11360,,
FR,ESCOULOUBRE,11140,,
FR,ESPEZEL,11340,,
FR,FERRALS LES CORBIERES,11200,,
FR,FERRAN,11240,,
FR,FESTES ET ST ANDRE,11300,,
FR,FLEURY,11560,ST PIERRE LA MER,
FR,FLOURE,11800,,
FR,FONTANES DE SAULT,11140,,
FR,FRAISSE DES CORBIERES,11360,,
FR,GAJA LA SELVE,11270,,
FR,GREFFEIL,11250,,
FR,LANET,11330,,
FR,LASTOURS,11600,,
FR,LAURABUC,11400,,
FR,LAURAGUEL,11300,,
FR,LIGNAIROLLES,11240,,
FR,LA LOUVIERE LAURAGAIS,11410,,
FR,MAILHAC,11120,,
FR,MALRAS,11300,,
FR,MALVIES,11300,,
FR,MARCORIGNAN,11120,,
FR,MASSAC,11330,,
FR,MAZUBY,11140,,
FR,MERIAL,11140,,
FR,MONTAURIOL,11410,,
FR,MONTFERRAND,11320,,
FR,MONTJARDIN,11230,,
FR,MONTJOI,11330,,
FR,NEBIAS,11500,,
FR,NIORT DE SAULT,11140,,
FR,PORT LA NOUVELLE,11210,,
FR,ORNAISONS,11200,,
FR,PAULIGNE,11300,,
FR,PEYREFITTE DU RAZES,11230,,
FR,PEYROLLES,11190,,
FR,PEZENS,11170,,
FR,PRADELLES CABARDES,11380,,
FR,PUGINIER,11400,,
FR,PUILAURENS,11140,LAPRADELLE,
FR,PUIVERT,11230,,
FR,RAISSAC SUR LAMPY,11170,,
FR,RIEUX MINERVOIS,11160,,
FR,ROQUETAILLADE ET CONILHAC,11190,CONILHAC DE LA MONTAGNE,
FR,ST JUST ET LE BEZU,11500,,
FR,ST MARCEL SUR AUDE,11120,,
FR,ST NAZAIRE D AUDE,11120,,
FR,ST PIERRE DES CHAMPS,11220,,
FR,SALSIGNE,11600,,
FR,SOUILHE,11400,,
FR,TREBES,11800,,
FR,VENTENAC CABARDES,11610,,
FR,VERAZA,11580,,
FR,VILLEBAZY,11250,,
FR,VILLEFORT,11230,,
FR,VILLELONGUE D AUDE,11300,,
FR,VINASSAN,11110,,
FR,ARNAC SUR DOURDOU,12360,,
FR,ARQUES,12290,,
FR,BALAGUIER SUR RANCE,12380,,
FR,LE BAS SEGALA,12200,ST SALVADOU,
FR,BELCASTEL,12390,,
FR,BERTHOLENE,12310,,
FR,BOISSE PENCHOT,12300,,
FR,BOUILLAC,12300,,
FR,BOURNAZEL,12390,,
FR,BOZOULS,12340,,
FR,CALMONT,12450,,
FR,CALMONT,12450,CEIGNAC,
FR,CAMJAC,12800,,
FR,CAPDENAC GARE,12700,,
FR,CASTANET,12240,,
FR,CASTELMARY,12800,,
FR,CASTELNAU DE MANDAILLES,12500,,
FR,CASTELNAU PEGAYROLS,12620,,
FR,LE CAYROL,12500,,
FR,COMPEYRE,12520,,
FR,CONDOM D AUBRAC,12470,,
FR,CONQUES EN ROUERGUE,12320,CONQUES,
FR,CRANSAC,12110,,
FR,DRUELLE BALSAC,12000,DRUELLE,
FR,LE FEL,12140,,
FR,GAILLAC D AVEYRON,12310,,
FR,GOUTRENS,12390,,
FR,L HOSPITALET DU LARZAC,12230,,
FR,LACROIX BARREZ,12600,,
FR,LAGUIOLE,12210,,
FR,LAPANOUSE DE CERNON,12230,,
FR,LAVAL ROQUECEZIERE,12380,,
FR,LEDERGUES,12170,,
FR,LESCURE JAOUL,12440,,
FR,LESTRADE ET THOUELS,12430,,
FR,LA LOUBIERE,12740,,
FR,LUNAC,12270,,
FR,MANHAC,12160,,
FR,MARTRIN,12550,,
FR,MONTROZIER,12630,GAGES,
FR,MURASSON,12370,,
FR,ONET LE CHATEAU,12850,,
FR,PLAISANCE,12550,,
FR,PRADES D AUBRAC,12470,,
FR,PRUINES,12320,,
FR,QUINS,12800,,
FR,REQUISTA,12170,,
FR,LA ROQUE STE MARGUERITE,12100,,
FR,ST CHRISTOPHE VALLON,12330,,
FR,ST COME D OLT,12500,,
FR,STE CROIX,12260,,
FR,ST FELIX DE LUNEL,12320,,
FR,ARGENCES EN AUBRAC,12420,STE GENEVIEVE SUR ARGENCE,
FR,ST IZAIRE,12480,,
FR,ST LEONS,12780,,
FR,ST REMY,12200,,
FR,ST VICTOR ET MELVIEU,12400,,
FR,SALLES CURAN,12410,,
FR,SEBAZAC CONCOURES,12740,,
FR,LA SELVE,12170,,
FR,SENERGUES,12320,,
FR,SEVERAC D AVEYRON,12150,RECOULES PREVINQUIERES,
FR,TOULONJAC,12200,,
FR,TREMOUILLES,12290,,
FR,LE TRUEL,12430,,
FR,VALADY,12330,NUCES,
FR,VALZERGUES,12220,,
FR,VAUREILLES,12220,,
FR,LE VIBAL,12290,,
FR,ALLAUCH,13190,,
FR,ARLES,13129,SALIN DE GIRAUD,
FR,LA BARBEN,13330,,
FR,CABRIES,13480,,
FR,CADOLIVE,13950,,
FR,CARRY LE ROUET,13620,LE ROUET,
FR,CEYRESTE,13600,,
FR,CHATEAUNEUF LE ROUGE,13790,,
FR,CUGES LES PINS,13780,,
FR,EYGUIERES,13430,,
FR,EYRAGUES,13630,,
FR,FUVEAU,13710,LA BARQUE,
FR,GARDANNE,13120,NOTRE DAME,
FR,MARIGNANE,13700,,
FR,MEYREUIL,13590,,
FR,MIMET,13105,,
FR,MOLLEGES,13940,,
FR,PEYNIER,13790,,
FR,PEYNIER,13790,LES MICHELS,
FR,PUYLOUBIER,13114,,
FR,LE PUY STE REPARADE,13610,,
FR,ROGNES,13840,,
FR,ROUSSET,13790,,
FR,SAINTES MARIES DE LA MER,13460,,
FR,SIMIANE COLLONGUE,13109,,
FR,TRETS,13530,,
FR,VAUVENARGUES,13126,,
FR,VENELLES,13770,,
FR,VENTABREN,13122,,
FR,MARSEILLE 11,13011,,
FR,MARSEILLE 13,13013,CROIX ROUGE,
FR,MARSEILLE 15,13015,,
FR,VALAMBRAY,14370,BILLY,
FR,AMAYE SUR ORNE,14210,,
FR,AMFREVILLE,14860,,
FR,LES MONTS D AUNAY,14770,DANVOU LA FERRIERE,
FR,BARBERY,14220,,
FR,BARNEVILLE LA BERTRAN,14600,,
FR,BARON SUR ODON,14210,,
FR,BAVENT,14860,ROBEHOMME,
FR,BELLENGREVILLE,14370,,
FR,BENOUVILLE,14970,,
FR,SOULEUVRE EN BOCAGE,14350,BEAULIEU,
FR,SOULEUVRE EN BOCAGE,14350,CAMPEAUX,
FR,SOULEUVRE EN BOCAGE,14350,ETOUVY,
FR,SOULEUVRE EN BOCAGE,14350,LE TOURNEUR,
FR,SOULEUVRE EN BOCAGE,14350,MALLOUE,
FR,SOULEUVRE EN BOCAGE,14350,MONT BERTRAND,
FR,SOULEUVRE EN BOCAGE,14350,MONTCHAUVET,
FR,SOULEUVRE EN BOCAGE,14350,STE MARIE LAUMONT,
FR,BERNIERES SUR MER,14990,,
FR,BLANGY LE CHATEAU,14130,,
FR,BLAY,14400,,
FR,BONNEMAISON,14260,,
FR,BOURGEAUVILLE,14430,,
FR,THUE ET MUE,14740,BRETTEVILLE L ORGUEILLEUSE,
FR,THUE ET MUE,14740,STE CROIX GRAND TONNE,
FR,BREVILLE LES MONTS,14860,,
FR,LE BU SUR ROUVRES,14190,,
FR,CAEN,14000,,
FR,CAHAGNES,14240,,
FR,LA CAINE,14210,,
FR,CAMBES EN PLAINE,14610,,
FR,CAMBREMER,14340,,
FR,CAMBREMER,14340,GRANDOUET,
FR,CAMBREMER,14340,ST LAURENT DU MONT,
FR,CAMPIGNY,14490,,
FR,CARDONVILLE,14230,,
FR,CARPIQUET,14650,,
FR,CAUMONT SUR AURE,14240,LIVRY,
FR,CAUMONT SUR AURE,14240,PARFOURU L ECLIN,
FR,CESNY AUX VIGNES,14270,,
FR,CESNY LES SOURCES,14220,PLACY,
FR,CINTHEAUX,14680,,
FR,CLECY,14570,,
FR,COLLEVILLE MONTGOMERY,14880,,
FR,COLOMBELLES,14460,,
FR,COLOMBIERES,14710,,
FR,COMBRAY,14220,,
FR,CONDE EN NORMANDIE,14110,CONDE SUR NOIREAU,
FR,CONDE EN NORMANDIE,14110,PROUSSY,
FR,CORDEBUGLE,14100,,
FR,CORDEY,14700,,
FR,CRESSERONS,14440,,
FR,CUSSY,14400,,
FR,DOUVILLE EN AUGE,14430,,
FR,DRUBEC,14130,,
FR,EQUEMAUVILLE,14600,,
FR,ESQUAY SUR SEULLES,14400,,
FR,FONTAINE ETOUPEFOUR,14790,,
FR,FONTAINE LE PIN,14190,,
FR,FONTENAY LE MARMION,14320,,
FR,FORMIGNY LA BATAILLE,14710,ECRAMMEVILLE,
FR,FORMIGNY LA BATAILLE,14710,LOUVIERES,
FR,FRESNE LA MERE,14700,,
FR,GEFOSSE FONTENAY,14230,,
FR,GONNEVILLE SUR MER,14510,,
FR,HEROUVILLE ST CLAIR,14200,,
FR,HONFLEUR,14600,VASOUY,
FR,HOTOT EN AUGE,14430,BROCOTTES,
FR,HOTTOT LES BAGUES,14250,,
FR,HOULGATE,14510,,
FR,JORT,14170,,
FR,DIALAN SUR CHAINE,14260,JURQUES,
FR,LAIZE CLINCHAMPS,14320,LAIZE LA VILLE,
FR,LANDELLES ET COUPIGNY,14380,,
FR,LESSARD ET LE CHENE,14140,,
FR,LINGEVRES,14250,,
FR,LITTEAU,14490,,
FR,LIVAROT PAYS D AUGE,14140,AUQUAINVILLE,
FR,LIVAROT PAYS D AUGE,14140,ST MICHEL DE LIVET,
FR,LIVAROT PAYS D AUGE,14290,MEULLES,
FR,LIVAROT PAYS D AUGE,14290,PREAUX ST SEBASTIEN,
FR,MAGNY EN BESSIN,14400,,
FR,LE MANOIR,14400,,
FR,MANVIEUX,14117,,
FR,MAROLLES,14100,,
FR,MATHIEU,14920,,
FR,MESLAY,14220,,
FR,LE MESNIL AU GRAIN,14260,,
FR,MONFREVILLE,14230,,
FR,MONTS EN BESSIN,14310,,
FR,MOUEN,14790,,
FR,LES MOUTIERS EN AUGE,14620,,
FR,LES MOUTIERS EN CINGLAIS,14220,,
FR,NOROLLES,14100,,
FR,VAL D ARRY,14210,MISSY,
FR,OLENDON,14170,,
FR,OUILLY DU HOULEY,14590,,
FR,LE PIN,14590,,
FR,LA POMMERAYE,14690,,
FR,PONTECOULANT,14110,,
FR,PONT L EVEQUE,14130,,
FR,RAPILLY,14690,,
FR,LA ROQUE BAIGNARD,14340,,
FR,ROTS,14740,LASSON,
FR,ROUVRES,14190,,
FR,ST ANDRE SUR ORNE,14320,,
FR,VALORBIQUET,14290,ST PIERRE DE MAILLOC,
FR,VAL DE VIE,14140,LA BREVIERE,
FR,ST GATIEN DES BOIS,14130,,
FR,AURE SUR MER,14710,RUSSY,
FR,ST JEAN DE LIVET,14100,,
FR,ST JOUIN,14430,,
FR,ST LEGER DUBOSQ,14430,,
FR,ST LOUET SUR SEULLES,14310,,
FR,ST MANVIEU NORREY,14740,NORREY EN BESSIN,
FR,ST MARTIN DE BLAGNY,14710,,
FR,ST OMER,14220,,
FR,ST PAUL DU VERNAY,14490,,
FR,ST PIERRE DU JONQUET,14670,,
FR,ST PIERRE EN AUGE,14140,MONTVIETTE,
FR,ST PIERRE EN AUGE,14140,ST GEORGES EN AUGE,
FR,ST PIERRE EN AUGE,14170,ECOTS,
FR,ST PIERRE EN AUGE,14170,OUVILLE LA BIEN TOURNEE,
FR,ST PIERRE EN AUGE,14170,THIEVILLE,
FR,ST PIERRE EN AUGE,14170,VAUDELOGES,
FR,NOUES DE SIENNE,14380,COURSON,
FR,ST VIGOR LE GRAND,14400,,
FR,SALLEN,14240,,
FR,SAONNET,14330,,
FR,VAL DE DROME,14240,LA LANDE SUR DROME,
FR,SURRAIN,14710,,
FR,TOUFFREVILLE,14940,,
FR,TOURVILLE EN AUGE,14130,,
FR,TRACY BOCAGE,14310,,
FR,TROARN,14670,BURES SUR DIVES,
FR,MONTILLIERES SUR ORNE,14210,TROIS MONTS,
FR,LE TRONQUAY,14490,,
FR,URVILLE,14190,,
FR,USSY,14420,,
FR,VALDALLIERE,14410,BERNIERES LE PATRY,
FR,VALDALLIERE,14410,VASSY,
FR,VALDALLIERE,14410,VIESSOIX,
FR,VAUCELLES,14400,,
FR,VENDEUVRE,14170,GRISY,
FR,VERSON,14790,,
FR,VER SUR MER,14114,,
FR,LA VESPIERE FRIARDEL,14290,LA VESPIERE,
FR,VICQUES,14170,,
FR,VICTOT PONTFOL,14430,,
FR,VIEUX BOURG,14130,,
FR,VIGNATS,14700,,
FR,VILLERS CANIVET,14420,,
FR,VILLY BOCAGE,14310,,
FR,VIRE NORMANDIE,14500,ROULLOURS,
FR,ANDELAT,15100,,
FR,ARNAC,15150,,
FR,AURIAC L EGLISE,15500,,
FR,AUZERS,15240,,
FR,CHAMPS SUR TARENTAINE MARCHAL,15270,,
FR,LE CLAUX,15400,,
FR,COLTINES,15170,,
FR,COREN,15100,,
FR,CRANDELLES,15250,,
FR,CROS DE MONTVERT,15150,,
FR,ESCORAILLES,15700,,
FR,FREIX ANGLARDS,15310,,
FR,GIOU DE MAMOU,15130,,
FR,GLENAT,15150,,
FR,LABESSERETTE,15120,,
FR,LADINHAC,15120,,
FR,LASCELLE,15590,,
FR,LAURIE,15500,,
FR,LAVEISSENET,15300,,
FR,LEUCAMP,15120,,
FR,LEYVAUX,43450,,
FR,VAL D ARCOMIE,15320,FAVEROLLES,
FR,VAL D ARCOMIE,15320,LOUBARESSE,
FR,VAL D ARCOMIE,15320,ST JUST,
FR,MONTGRELEIX,15190,,
FR,MONTSALVY,15120,,
FR,NARNHAC,15230,,
FR,NEUSSARGUES EN PINATELLE,15170,CHALINARGUES,
FR,NEUVEGLISE SUR TRUYERE,15100,SERIERS,
FR,OMPS,15290,,
FR,PARLAN,15290,,
FR,POLMINHAC,15800,,
FR,PRUNET,15130,,
FR,REILHAC,15250,,
FR,ROFFIAC,15100,,
FR,SAIGNES,15240,,
FR,ST AMANDIN,15190,,
FR,ST CHAMANT,15140,,
FR,ST CONSTANT FOURNOULES,15600,FOURNOULES,
FR,ST CONSTANT FOURNOULES,15600,ST CONSTANT,
FR,STE EULALIE,15140,,
FR,ST GEORGES,15100,,
FR,ST GERONS,15150,,
FR,ST HIPPOLYTE,15400,,
FR,ST PAUL DES LANDES,15250,,
FR,ST PIERRE,15350,,
FR,ST VINCENT DE SALERS,15380,,
FR,SEGUR LES VILLAS,15300,,
FR,SOURNIAC,15200,,
FR,LES TERNES,15100,,
FR,LE TRIOULOU,15600,,
FR,VABRES,15100,,
FR,VALJOUZE,15170,,
FR,VEBRET,15240,,
FR,VIEILLEVIE,15120,,
FR,VIRARGUES,15300,,
FR,BESSE,15140,,
FR,LES ADJOTS,16700,,
FR,AIGRE,16140,VILLEJESUS,
FR,ALLOUE,16490,,
FR,ANGOULEME,16000,,
FR,AUNAC SUR CHARENTE,16460,AUNAC,
FR,AUSSAC VADALLE,16560,,
FR,BAIGNES STE RADEGONDE,16360,,
FR,BALZAC,16430,,
FR,BASSAC,16120,,
FR,BECHERESSE,16250,,
FR,BELLON,16210,,
FR,BIRAC,16120,,
FR,COTEAUX DU BLANZACAIS,16250,PORCHERESSE,
FR,LE BOUCHAGE,16350,,
FR,BOUTEVILLE,16120,,
FR,BOUTIERS ST TROJAN,16100,,
FR,BREVILLE,16370,,
FR,CHAMPAGNE VIGNY,16250,,
FR,CHAMPMILLON,16290,,
FR,CHANTILLAC,16360,,
FR,CHATEAUBERNARD,16100,,
FR,CHATIGNAC,16480,,
FR,CHERVES RICHEMONT,16370,,
FR,LA CHEVRERIE,16240,,
FR,CONDEON,16360,,
FR,CONFOLENS,16500,ST GERMAIN DE CONFOLENS,
FR,LA COURONNE,16400,,
FR,COUTURE,16460,,
FR,DIGNAC,16410,,
FR,ECURAS,16220,,
FR,EDON,16320,,
FR,ETRIAC,16250,,
FR,GARAT,16410,,
FR,GARDES LE PONTAROUX,16320,,
FR,GUIZENGEARD,16480,,
FR,GURAT,16320,,
FR,JARNAC,16200,,
FR,VAL DES VIGNES,16250,MAINFONDS,
FR,LAGARDE SUR LE NE,16300,,
FR,LONDIGNY,16700,,
FR,TERRES DE HAUTE CHARENTE,16270,LA PERUSE,
FR,TERRES DE HAUTE CHARENTE,16270,ROUMAZIERES LOUBERT,
FR,LA MAGDELEINE,16240,,
FR,MAGNAC LAVALETTE VILLARS,16320,,
FR,MAINZAC,16380,,
FR,BELLEVIGNE,16120,VIVILLE,
FR,MAZEROLLES,16310,,
FR,MESNAC,16370,,
FR,MONTMOREAU,16190,ST AMANT DE MONTMOREAU,
FR,MOSNAC ST SIMEUX,16120,MOSNAC,
FR,NANCLARS,16230,,
FR,NANTEUIL EN VALLEE,16700,POUGNE,
FR,ORADOUR FANAIS,16500,,
FR,PAIZAY NAUDOUIN EMBOURIE,16240,EMBOURIE,
FR,PALLUAUD,16390,,
FR,PERIGNAC,16250,,
FR,LES PINS,16260,,
FR,POURSAC,16700,,
FR,PUYMOYEN,16400,,
FR,RAIX,16240,,
FR,ROUILLAC,16170,PLAIZAC,
FR,ROULLET ST ESTEPHE,16440,,
FR,ST COUTANT,16350,,
FR,ST LAURENT DE CERIS,16450,,
FR,ST MAURICE DES LIONS,16500,,
FR,ST PREUIL,16130,,
FR,ST SEVERIN,16390,,
FR,STE SOULINE,16480,,
FR,ST YRIEIX SUR CHARENTE,16710,,
FR,SAUVIGNAC,16480,,
FR,SEGONZAC,16130,,
FR,SIREUIL,16440,,
FR,SUAUX,16260,,
FR,TOUVERAC,16360,,
FR,VENTOUSE,16460,,
FR,VERTEUIL SUR CHARENTE,16510,,
FR,VIGNOLLES,16300,,
FR,VILLIERS LE ROUX,16240,,
FR,VOUHARTE,16330,,
FR,ILE D AIX,17123,,
FR,ANAIS,17540,,
FR,ANGLIERS,17540,,
FR,ARCHINGEAY,17380,,
FR,ASNIERES LA GIRAUD,17400,,
FR,BAGNIZEAU,17160,,
FR,BAZAUGES,17490,,
FR,BEAUGEAY,17620,,
FR,BEAUVAIS SUR MATHA,17490,,
FR,BIGNAY,17400,,
FR,BOURCEFRANC LE CHAPUS,17560,,
FR,BREUIL LA REORTE,17700,,
FR,CABARIOT,17430,,
FR,CHARTUZAC,17130,,
FR,LE CHAY,17600,,
FR,CONSAC,17150,,
FR,CORME ECLUSE,17600,,
FR,LA COUARDE SUR MER,17670,,
FR,COURCOURY,17100,,
FR,CRAVANS,17260,,
FR,LE DOUHET,17100,,
FR,ECHEBRUNE,17800,,
FR,LES EDUTS,17510,,
FR,L EGUILLE,17600,,
FR,FONTENET,17400,,
FR,FORGES,17290,PUYDROUARD,
FR,LE FOUILLOUX,17270,,
FR,GEAY,17250,,
FR,GENOUILLE,17430,,
FR,GIBOURNE,17160,,
FR,LA GREVE SUR MIGNON,17170,,
FR,JARNAC CHAMPAGNE,17520,,
FR,JUSSAS,17130,,
FR,LOIRE LES MARAIS,17870,,
FR,LOIRE SUR NIE,17470,,
FR,LOULAY,17330,,
FR,LOZAY,17330,,
FR,LUSSANT,17430,,
FR,MARIGNAC,17800,,
FR,MARSILLY,17137,,
FR,MIGRON,17770,,
FR,MONS,17160,,
FR,MONTENDRE,17130,CHARDES,
FR,MONTROY,17220,,
FR,NIEULLE SUR SEUDRE,17600,,
FR,OZILLAC,17500,,
FR,PERIGNAC,17800,,
FR,PERIGNY,17180,,
FR,LE PIN,17210,,
FR,POMMIERS MOULONS,17130,,
FR,LES PORTES EN RE,17880,,
FR,POUILLAC,17210,,
FR,PREGUILLAC,17460,,
FR,REAUX SUR TREFLE,17500,ST MAURICE DE TAVERNOLE,
FR,ROMAZIERES,17510,,
FR,ST CESAIRE,17770,,
FR,ST CIERS CHAMPAGNE,17520,,
FR,ST COUTANT LE GRAND,17430,,
FR,ST DENIS D OLERON,17650,,
FR,ST FELIX,17330,,
FR,ST FROULT,17780,,
FR,ST GEORGES ANTIGNAC,17240,,
FR,ST GEORGES D OLERON,17190,,
FR,ST GEORGES DU BOIS,17700,,
FR,ST PIERRE LA NOUE,17700,PERE,
FR,ST HILAIRE DE VILLEFRANCHE,17770,,
FR,ST HILAIRE DU BOIS,17500,,
FR,ST JEAN D ANGELY,17400,,
FR,ST JULIEN DE L ESCAP,17400,,
FR,ST MARTIN DE COUX,17360,,
FR,ST MEDARD,17500,,
FR,ST PALAIS SUR MER,17420,COURLAY SUR MER,
FR,ST PARDOULT,17400,,
FR,ST PIERRE DU PALAIS,17270,,
FR,ST ROMAIN DE BENET,17600,,
FR,ST SAVINIEN,17350,COULONGE SUR CHARENTE,
FR,ST SORNIN,17600,,
FR,ST XANDRE,17138,,
FR,SALIGNAC DE MIRAMBEAU,17130,,
FR,SEMUSSAC,17120,,
FR,TAILLEBOURG,17350,,
FR,THAIMS,17120,,
FR,LA DEVISE,17380,CHERVETTES,
FR,LA DEVISE,17380,ST LAURENT DE LA BARRIERE,
FR,VANZAC,17500,,
FR,LA VILLEDIEU,17470,,
FR,ALLOUIS,18500,,
FR,ANNOIX,18340,,
FR,APREMONT SUR ALLIER,18150,,
FR,ARCOMPS,18200,FOSSE NOUVELLE,
FR,ARDENAIS,18170,,
FR,AUBINGES,18220,,
FR,BANNAY,18300,,
FR,BARLIEU,18260,,
FR,BEDDES,18370,,
FR,BOULLERET,18240,,
FR,BRINAY,18120,,
FR,BRINON SUR SAULDRE,18410,,
FR,BUE,18300,,
FR,LA CELETTE,18360,,
FR,LA CELLE,18200,,
FR,CHAMBON,18190,,
FR,LA CHAPELLE MONTLINARD,18140,,
FR,LA CHAPELOTTE,18250,,
FR,CHASSY,18800,DEJOINTES,
FR,CHAUMONT,18350,,
FR,LE CHAUTAY,18150,,
FR,CLEMONT,18410,,
FR,CONCRESSAULT,18260,,
FR,CONTRES,18130,,
FR,CORQUOY,18340,STE LUNAISE,
FR,COUARGUES,18300,,
FR,COURS LES BARRES,18320,,
FR,CREZANCY EN SANCERRE,18300,,
FR,FUSSY,18110,,
FR,GARDEFORT,18300,,
FR,GROSSOUVRE,18600,,
FR,LA GUERCHE SUR L AUBOIS,18150,,
FR,INEUIL,18160,,
FR,IVOY LE PRE,18380,,
FR,JALOGNES,18300,,
FR,LAPAN,18340,,
FR,LERE,18240,,
FR,LIGNIERES,18160,,
FR,LOYE SUR ARNON,18170,,
FR,MAISONNAIS,18170,,
FR,MENETOU COUTURE,18320,,
FR,MENETOU RATEL,18300,,
FR,MERY SUR CHER,18100,,
FR,MONTLOUIS,18160,,
FR,MORNAY BERRY,18350,,
FR,NEUVY DEUX CLOCHERS,18250,,
FR,OIZON,18700,,
FR,ORVAL,18200,,
FR,PARNAY,18130,,
FR,ST AIGNAN DES NOYERS,18600,,
FR,ST CAPRAIS,18400,,
FR,ST FLORENT SUR CHER,18400,,
FR,STE GEMME EN SANCERROIS,18240,,
FR,ST GEORGES SUR MOULON,18110,,
FR,ST GERMAIN DES BOIS,18340,,
FR,ST HILAIRE EN LIGNIERES,18160,,
FR,ST MICHEL DE VOLANGIS,18390,,
FR,SANCERGUES,18140,,
FR,SAUGY,18290,,
FR,SENNECAY,18340,,
FR,SOYE EN SEPTAINE,18340,,
FR,SUBLIGNY,18260,,
FR,THAUVENAY,18300,,
FR,TROUY,18570,,
FR,VALLENAY,18190,BIGNY VALLENAY,
FR,VERDIGNY,18300,,
FR,VILLECELIN,18160,,
FR,VINON,18300,,
FR,VORLY,18340,,
FR,ALBIGNAC,19190,,
FR,LES ANGLES SUR CORREZE,19000,,
FR,ARNAC POMPADOUR,19230,,
FR,BAR,19800,,
FR,BEAULIEU SUR DORDOGNE,19120,BRIVEZAC,
FR,BENAYES,19510,,
FR,BEYSSAC,19230,,
FR,BILHAC,19120,,
FR,BONNEFOND,19170,,
FR,CHANTEIX,19330,,
FR,LA CHAPELLE AUX BROCS,19360,,
FR,LE CHASTANG,19190,,
FR,CHAUMEIL,19390,,
FR,COMBRESSOL,19250,,
FR,CONDAT SUR GANAVEIX,19140,,
FR,DARNETS,19300,,
FR,ESTIVALS,19600,,
FR,GOULLES,19430,,
FR,GOURDON MURAT,19170,,
FR,GROS CHASTANG,19320,,
FR,LARCHE,19600,,
FR,LATRONCHE,19160,,
FR,LIGNEYRAC,19500,,
FR,LE LONZAC,19470,,
FR,MANSAC,19520,,
FR,MARCILLAC LA CROZE,19500,,
FR,MERLINES,19340,,
FR,MEYSSAC,19500,,
FR,MONTAIGNAC SUR DOUSTRE,19300,LE JARDIN,
FR,MONTAIGNAC SUR DOUSTRE,19300,MONTAIGNAC ST HIPPOLYTE,
FR,MOUSTIER VENTADOUR,19300,,
FR,NEUVILLE,19380,,
FR,PANDRIGNES,19150,,
FR,PERPEZAC LE BLANC,19310,,
FR,LE PESCHER,19190,,
FR,PUY D ARNAC,19120,,
FR,RILHAC XAINTRIE,19220,,
FR,SADROC,19270,,
FR,ST ANGEL,19200,,
FR,ST AULAIRE,19130,,
FR,ST BONNET LA RIVIERE,19130,,
FR,ST BONNET PRES BORT,19200,,
FR,STE FORTUNADE,19490,,
FR,ST GERMAIN LAVOLPS,19290,,
FR,ST HILAIRE FOISSAC,19550,,
FR,ST HILAIRE PEYROUX,19560,,
FR,ST JAL,19700,,
FR,ST MERD LES OUSSINES,19170,,
FR,ST PANTALEON DE LARCHE,19600,,
FR,ST PRIEST DE GIMEL,19800,,
FR,ST REMY,19290,,
FR,ST SETIERS,19290,,
FR,ST SOLVE,19130,,
FR,ST SORNIN LAVOLPS,19230,,
FR,SALON LA TOUR,19510,,
FR,SEGUR LE CHATEAU,19230,,
FR,SEILHAC,19700,,
FR,SERILHAC,19190,,
FR,TREIGNAC,19260,,
FR,USSEL,19200,ST DEZERY,
FR,VITRAC SUR MONTANE,19800,,
FR,AGEY,21410,,
